Project,Despach N° RA-20XX-XXXX,SampleID_Init,SampleID_Fin,TotalSample_SE,Weight SE,SampleType,Target,Laboratory,Prepared Method,Analytical Method,DispatchDate,Over Limit,Analytes,ReceivedDate,ResultDate,Workorder,Location,Responsible
BRAL,RA-2023-0592,BR1008038,BR1008045,8,19.85,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,11/24/2023,ME-OGREE,NA,11/28/2023,1/25/2024,BH23343011,VESPASIANO/MG,MPS
BRAL,RA-2023-0592,BR1002432,BR1002455,24,59.56,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,11/24/2023,ME-OGREE,NA,11/28/2023,1/25/2024,BH23343011,VESPASIANO/MG,MPS
BRAL,RA-2023-0605,BR1001848,BR1001944,97,198.91,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,11/24/2023,ME-OGREE,NA,11/28/2023,1/30/2024,BH23343030,VESPASIANO/MG,MPS
BRAL,RA-2023-0625,BR0007389,BR0007475,87,487.31,Auger,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,12/7/2023,ME-OGREE,NA,12/12/2023,1/27/2024,BH23362179,VESPASIANO/MG,MPS
BRAL,RA-2023-0635,BR1003100,BR1003227,128,252.01,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,12/10/2023,ME-OGREE,NA,12/13/2023,1/27/2024,BH23362191,VESPASIANO/MG,JSN
BRAL,RA-2023-0636,BR1003228,BR1003300,73,141.05,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,12/10/2023,ME-OGREE,NA,12/13/2023,2/3/2024,BH23362192,VESPASIANO/MG,JSN
BRAL,RA-2023-0643,BR1003961,BR1004041,81,164.25,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,12/10/2023,ME-OGREE,NA,12/13/2023,1/29/2024,BH23362199,VESPASIANO/MG,JSN
BRAL,RA-2023-0644,BR0007001,BR0007020,20,21.2,Auger,Varzea Alegre,SGS,PRPCL_FORT,PULPRP_G2+ICP95A/IMS95A,12/12/2023,NA,NA,12/13/2023,1/17/2024,GQ2317548,VESPASIANO/MG,SSG
BRAL,RA-2023-0644,BR0007022,BR0007022,1,1.06,Auger,Varzea Alegre,SGS,PRPCL_FORT,PULPRP_G2+ICP95A/IMS95A,12/12/2023,NA,NA,12/13/2023,1/17/2024,GQ2317548,VESPASIANO/MG,SSG
BRAL,RA-2023-0644,BR0007043,BR0007058,16,16.96,Auger,Varzea Alegre,SGS,PRPCL_FORT,PULPRP_G2+ICP95A/IMS95A,12/12/2023,NA,NA,12/13/2023,1/17/2024,GQ2317548,VESPASIANO/MG,SSG
BRAL,RA-2023-0644,BR0007112,BR0007120,9,9.54,Auger,Varzea Alegre,SGS,PRPCL_FORT,PULPRP_G2+ICP95A/IMS95A,12/12/2023,NA,NA,12/13/2023,1/17/2024,GQ2317548,VESPASIANO/MG,SSG
BRAL,RA-2023-0644,BR0007160,BR0007168,9,9.54,Auger,Varzea Alegre,SGS,PRPCL_FORT,PULPRP_G2+ICP95A/IMS95A,12/12/2023,NA,NA,12/13/2023,1/17/2024,GQ2317548,VESPASIANO/MG,SSG
BRAL,RA-2023-0644,BR0007170,BR0007170,1,1.06,Auger,Varzea Alegre,SGS,PRPCL_FORT,PULPRP_G2+ICP95A/IMS95A,12/12/2023,NA,NA,12/13/2023,1/17/2024,GQ2317548,VESPASIANO/MG,SSG
BRAL,RA-2023-0644,BR0007233,BR0007234,2,2.12,Auger,Varzea Alegre,SGS,PRPCL_FORT,PULPRP_G2+ICP95A/IMS95A,12/12/2023,NA,NA,12/13/2023,1/17/2024,GQ2317548,VESPASIANO/MG,SSG
BRAL,RA-2023-0644,BR0007236,BR0007249,14,14.84,Auger,Varzea Alegre,SGS,PRPCL_FORT,PULPRP_G2+ICP95A/IMS95A,12/12/2023,NA,NA,12/13/2023,1/17/2024,GQ2317548,VESPASIANO/MG,SSG
BRAL,RA-2023-0644,BR0007325,BR0007332,8,8.48,Auger,Varzea Alegre,SGS,PRPCL_FORT,PULPRP_G2+ICP95A/IMS95A,12/12/2023,NA,NA,12/13/2023,1/17/2024,GQ2317548,VESPASIANO/MG,SSG
BRAL,RA-2023-0665,BR1004042,BR1004149,108,219.84,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,12/18/2023,ME-OGREE,NA,12/21/2023,2/14/2024,BH23371343,VESPASIANO/MG,JSN
BRAL,RA-2023-0669,BR0007476,BR0007501,26,70.97,Auger,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,12/18/2023,ME-OGREE,NA,12/21/2023,2/20/2024,BH23371367,VESPASIANO/MG,JSN
BRAL,RA-2023-0670,BR1010213,BR1010322,110,275.8,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,12/18/2023,ME-OGREE,NA,12/21/2023,2/7/2024,BH23371368,VESPASIANO/MG,MPS
BRAL,RA-2023-0671,BR1004763,BR1004780,18,42.53,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,12/18/2023,ME-OGREE,NA,12/21/2023,2/7/2024,BH23371378,VESPASIANO/MG,MPS
BRAL,RA-2023-0671,BR1004786,BR1004800,15,35.44,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,12/18/2023,ME-OGREE,NA,12/21/2023,2/7/2024,BH23371378,VESPASIANO/MG,MPS
BRAL,RA-2023-0671,BR1009181,BR1009201,21,49.62,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,12/18/2023,ME-OGREE,NA,12/21/2023,2/7/2024,BH23371378,VESPASIANO/MG,MPS
BRAL,RA-2023-0671,BR1008046,BR1008050,5,11.81,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,12/18/2023,ME-OGREE,NA,12/21/2023,2/7/2024,BH23371378,VESPASIANO/MG,MPS
BRAL,RA-2023-0671,BR1002463,BR1002463,1,2.36,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,12/18/2023,ME-OGREE,NA,12/21/2023,2/7/2024,BH23371378,VESPASIANO/MG,MPS
BRAL,RA-2023-0671,BR1011001,BR1011007,7,16.54,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,12/18/2023,ME-OGREE,NA,12/21/2023,2/7/2024,BH23371378,VESPASIANO/MG,MPS
BRAL,RA-2023-0677,BR1004150,BR1004200,51,94.15,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,12/20/2023,ME-OGREE,NA,12/26/2023,2/17/2024,BH24001694,VESPASIANO/MG,MPS
BRAL,RA-2023-0677,BR1010501,BR1010579,79,145.85,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,12/20/2023,ME-OGREE,NA,12/26/2023,2/17/2024,BH24001694,VESPASIANO/MG,MPS
BRAL,RA-2023-0678,BR0007502,BR0007542,41,98.36,Auger,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,12/27/2023,ME-OGREE,NA,1/5/2024,2/15/2024,BH24004750,VESPASIANO/MG,JSN
BRAL,RA-2024-0003,BR1010580,BR1010699,120,210.15,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,1/21/2024,ME-OGREE,NA,1/24/2024,2/16/2024,BH24022160,VESPASIANO/MG,JSN
BRAL,RA-2024-0004,BR1010700,BR1010791,92,162.66,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,1/21/2024,ME-OGREE,NA,1/24/2024,2/17/2024,BH24022161,VESPASIANO/MG,JSN
BRAL,RA-2024-0005,BR1010323,BR1010390,68,162.45,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,1/21/2024,ME-OGREE,NA,1/24/2024,2/17/2024,BH24022170,VESPASIANO/MG,JSN
BRAL,RA-2024-0006,BR0007543,BR0007617,75,193.41,Auger,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,1/21/2024,ME-OGREE,NA,1/24/2024,3/18/2024,BH24022173,VESPASIANO/MG,JSN
BRAL,RA-2024-0007,BR1011301,BR1011413,113,217.33,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,1/21/2024,ME-OGREE,NA,1/24/2024,2/17/2024,BH24022176,VESPASIANO/MG,JSN
BRAL,RA-2024-0009,BR1002456,BR1002477,22,46.89,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,1/21/2024,ME-OGREE,NA,1/24/2024,2/16/2024,BH24022179,VESPASIANO/MG,JSN
BRAL,RA-2024-0009,BR1011008,BR1011032,25,62.29,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,1/21/2024,ME-OGREE,NA,1/24/2024,2/16/2024,BH24022179,VESPASIANO/MG,JSN
BRAL,RA-2024-0011,BR1010792,BR1010800,9,14.38,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,2/2/2024,ME-OGREE,NA,2/9/2024,2/29/2024,BH24032685,VESPASIANO/MG,JSN
BRAL,RA-2024-0011,BR1011414,BR1011500,87,179.89,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,2/2/2024,ME-OGREE,NA,2/9/2024,2/29/2024,BH24032685,VESPASIANO/MG,JSN
BRAL,RA-2024-0012,BR1011501,BR1011577,77,138.12,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,2/2/2024,ME-OGREE,NA,2/9/2024,2/27/2024,BH24032687,VESPASIANO/MG,JSN
BRAL,RA-2024-0012,BR1012001,BR1012047,47,89.85,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,2/2/2024,ME-OGREE,NA,2/9/2024,2/27/2024,BH24032687,VESPASIANO/MG,JSN
BRAL,RA-2024-0013,BR1002464,BR1002464,1,2.53,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,2/2/2024,ME-OGREE,NA,2/9/2024,3/2/2024,BH24031455,VESPASIANO/MG,JSN
BRAL,RA-2024-0013,BR1002478,BR1002500,23,54.26,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,2/2/2024,ME-OGREE,NA,2/9/2024,3/2/2024,BH24031455,VESPASIANO/MG,JSN
BRAL,RA-2024-0013,BR1011033,BR1011056,24,58.82,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,2/2/2024,ME-OGREE,NA,2/9/2024,3/2/2024,BH24031455,VESPASIANO/MG,JSN
BRAL,RA-2024-0013,BR1011040,BR1011040,1,0.81,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,8/6/2024,8/31/2024,BH24213476,VESPASIANO/MG,MMB
BRAL,RA-2024-0015,BR0007618,BR0007648,31,80.96,Auger,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,2/2/2024,ME-OGREE,NA,2/9/2024,2/27/2024,BH24032692,VESPASIANO/MG,JSN
BRAL,RA-2024-0017,BR0007649,BR0007743,95,244.94,Auger,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,2/2/2024,ME-OGREE,NA,2/9/2024,3/1/2024,BH24032691,VESPASIANO/MG,JSN
BRAL,RA-2024-0020,BR1011578,BR1011656,79,152,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,2/10/2024,ME-OGREE,NA,2/15/2024,3/14/2024,BH24041508,VESPASIANO/MG,MPS
BRAL,RA-2024-0023,BR0007744,BR0007785,42,107.18,Auger,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,2/10/2024,ME-OGREE,NA,2/15/2024,3/21/2024,BH24041513,VESPASIANO/MG,SSG
BRAL,RA-2024-0024,BR1010391,BR1010466,76,181.85,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,2/10/2024,ME-OGREE,NA,2/15/2024,3/18/2024,BH24041514,VESPASIANO/MG,SSG
BRAL,RA-2024-0024,BR1011057,BR1011067,11,26.04,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,2/10/2024,ME-OGREE,NA,2/15/2024,3/18/2024,BH24041514,VESPASIANO/MG,SSG
BRAL,RA-2024-0024,BR1011701,BR1011733,33,77.35,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,2/10/2024,ME-OGREE,NA,2/15/2024,3/18/2024,BH24041514,VESPASIANO/MG,SSG
BRAL,RA-2024-0024,BR1010461,BR1010461,1,0.48,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,8/6/2024,8/21/2024,BH24213477,VESPASIANO/MG,MMB
BRAL,RA-2024-0024,BR1011706,BR1011706,1,0.48,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,8/6/2024,8/21/2024,BH24213477,VESPASIANO/MG,MMB
BRAL,RA-2024-0024,BR1011717,BR1011717,1,0.48,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,8/6/2024,8/21/2024,BH24213477,VESPASIANO/MG,MMB
BRAL,RA-2024-0024,BR1011727,BR1011727,1,0.48,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,8/6/2024,8/21/2024,BH24213477,VESPASIANO/MG,MMB
BRAL,RA-2024-0025,BR1012048,BR1012100,53,102.37,Soil,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,2/10/2024,ME-OGREE,NA,2/15/2024,3/13/2024,BH24041515,VESPASIANO/MG,SSG
BRAL,RA-2024-0028,BR0007786,BR0007905,120,309.17,Auger,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,2/16/2024,ME-OGREE,NA,2/19/2024,3/13/2024,BH24044387,VESPASIANO/MG,MPS
BRAL,RA-2024-0029,BR1010467,BR1010475,9,20.68,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,2/16/2024,ME-OGREE,NA,2/19/2024,3/13/2024,BH24044391,VESPASIANO/MG,MPS
BRAL,RA-2024-0029,BR1011068,BR1011103,36,74.71,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,2/16/2024,ME-OGREE,NA,2/19/2024,3/13/2024,BH24044391,VESPASIANO/MG,MPS
BRAL,RA-2024-0029,BR1012201,BR1012228,28,62.18,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,2/16/2024,ME-OGREE,NA,2/19/2024,3/13/2024,BH24044391,VESPASIANO/MG,MPS
BRAL,RA-2024-0031,BR1012229,BR1012249,21,53.17,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,2/26/2024,ME-OGREE,NA,3/4/2024,3/23/2024,BH24058551,VESPASIANO/MG,JSN
BRAL,RA-2024-0031,BR1012237,BR1012240,4,1.48,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,8/6/2024,8/21/2024,BH24213479,VESPASIANO/MG,MMB
BRAL,RA-2024-0031,BR1012242,BR1012243,2,0.74,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,8/6/2024,8/21/2024,BH24213479,VESPASIANO/MG,MMB
BRAL,RA-2024-0031,BR1012245,BR1012246,2,0.74,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,8/6/2024,8/21/2024,BH24213479,VESPASIANO/MG,MMB
BRAL,RA-2024-0032,BR0007906,BR0008025,120,308.94,Auger,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,2/26/2024,ME-OGREE,NA,3/4/2024,4/1/2024,BH24058587,VESPASIANO/MG,JSN
BRAL,RA-2024-0033,BR0008026,BR0008158,133,339.93,Auger,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,2/26/2024,ME-OGREE,NA,3/4/2024,3/23/2024,BH24058595,VESPASIANO/MG,JSN
BRAL,RA-2024-0035,BR1010476,BR1010500,25,51.49,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,3/1/2024,ME-OGREE,NA,3/7/2024,4/4/2024,BH24058638,VESPASIANO/MG,JSN
BRAL,RA-2024-0035,BR1011734,BR1011744,11,24.43,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,3/1/2024,ME-OGREE,NA,3/7/2024,4/4/2024,BH24058638,VESPASIANO/MG,JSN
BRAL,RA-2024-0035,BR1011104,BR1011111,8,20.13,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,3/1/2024,ME-OGREE,NA,3/7/2024,4/4/2024,BH24058638,VESPASIANO/MG,JSN
BRAL,RA-2024-0035,BR1010500,BR1010500,1,0.21,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,8/6/2024,9/4/2024,BH24213481,VESPASIANO/MG,MMB
BRAL,RA-2024-0042,BR1011112,BR1011118,7,11.7,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,3/21/2024,ME-OGREE,NA,3/25/2024,4/23/2024,BH24078712,VESPASIANO/MG,JSN
BRAL,RA-2024-0042,BR1011745,BR1011779,35,68.85,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,3/21/2024,ME-OGREE,NA,3/25/2024,4/23/2024,BH24078712,VESPASIANO/MG,JSN
BRAL,RA-2024-0042,BR1012401,BR1012416,16,38.65,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,3/21/2024,ME-OGREE,NA,3/25/2024,4/23/2024,BH24078712,VESPASIANO/MG,JSN
BRAL,RA-2024-0042,BR1011756,BR1011756,1,0.42,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,8/6/2024,8/31/2024,BH24213483,VESPASIANO/MG,MMB
BRAL,RA-2024-0042,BR1011764,BR1011764,1,0.42,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,8/6/2024,8/31/2024,BH24213483,VESPASIANO/MG,MMB
BRAL,RA-2024-0042,BR1012413,BR1012414,2,0.84,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,8/6/2024,8/31/2024,BH24213483,VESPASIANO/MG,MMB
BRAL,RA-2024-0046,BR1013001,BR1013010,10,18.38,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/2/2024,ME-OGREE,NA,4/8/2024,5/6/2024,BH24092369,VESPASIANO/MG,MPS
BRAL,RA-2024-0046,BR1013051,BR1013070,20,31.98,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/2/2024,ME-OGREE,NA,4/8/2024,5/6/2024,BH24092369,VESPASIANO/MG,MPS
BRAL,RA-2024-0046,BR1013251,BR1013271,21,34.2,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/2/2024,ME-OGREE,NA,4/8/2024,5/6/2024,BH24092369,VESPASIANO/MG,MPS
BRAL,RA-2024-0046,BR1013201,BR1013202,2,6.17,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/2/2024,ME-OGREE,NA,4/8/2024,5/6/2024,BH24092369,VESPASIANO/MG,MPS
BRAL,RA-2024-0047,BR1011119,BR1011124,6,8.64,RockChip,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/2/2024,ME-OGREE,NA,4/8/2024,5/8/2024,BH24092370,VESPASIANO/MG,MPS
BRAL,RA-2024-0047,BR1011780,BR1011787,8,12.54,RockChip,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/2/2024,ME-OGREE,NA,4/8/2024,5/8/2024,BH24092370,VESPASIANO/MG,MPS
BRAL,RA-2024-0053,BR1011125,BR1011128,4,6.32,RockChip,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/10/2024,ME-OGREE,NA,4/12/2024,5/9/2024,BH24097034,VESPASIANO/MG,MPS
BRAL,RA-2024-0053,BR1012250,BR1012252,3,5.78,RockChip,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/10/2024,ME-OGREE,NA,4/12/2024,5/9/2024,BH24097034,VESPASIANO/MG,MPS
BRAL,RA-2024-0053,BR1011788,BR1011791,4,7.28,RockChip,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/10/2024,ME-OGREE,NA,4/12/2024,5/9/2024,BH24097034/BH24163136,VESPASIANO/MG,MPS
BRAL,RA-2024-0058,BR1013071,BR1013075,5,9.74,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/18/2024,ME-OGREE,NA,4/22/2024,5/14/2024,BH24106368,VESPASIANO/MG,JSN
BRAL,RA-2024-0058,BR1013101,BR1013106,6,8.72,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/18/2024,ME-OGREE,NA,4/22/2024,5/14/2024,BH24106368,VESPASIANO/MG,JSN
BRAL,RA-2024-0058,BR1013151,BR1013164,14,24.15,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/18/2024,ME-OGREE,NA,4/22/2024,5/14/2024,BH24106368,VESPASIANO/MG,JSN
BRAL,RA-2024-0058,BR1013203,BR1013211,9,15.95,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/18/2024,ME-OGREE,NA,4/22/2024,5/14/2024,BH24106368,VESPASIANO/MG,JSN
BRAL,RA-2024-0058,BR1013272,BR1013280,9,14.66,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/18/2024,ME-OGREE,NA,4/22/2024,5/14/2024,BH24106368,VESPASIANO/MG,JSN
BRAL,RA-2024-0069,BR1011129,BR1011129,1,0.24,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,7/26/2024,8/10/2024,BH24109621,VESPASIANO/MG,MMB
BRAL,RA-2024-0069,BR1011131,BR1011131,1,0.24,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,7/26/2024,8/10/2024,BH24109621,VESPASIANO/MG,MMB
BRAL,RA-2024-0069,BR1011792,BR1011792,1,0.24,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/26/2024,ME-XRF10,NA,7/26/2024,8/10/2024,BH24109621,VESPASIANO/MG,MMB
BRAL,RA-2024-0069,BR1011792,BR1011792,1,0.24,Pulp,Varzea Alegre,ALS,LOG-24,NA,7/12/2024,ME-XRF10,NA,7/12/2024,8/10/2024,BH24187148,VESPASIANO/MG,MMB
BRAL,RA-2024-0069,BR1011129,BR1011138,10,22.66,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,4/22/2024,ME-OGREE,NA,4/24/2024,5/25/2024,BH24109621,VESPASIANO/MG,JSN
BRAL,RA-2024-0069,BR1011792,BR1011797,6,11.06,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,4/22/2024,ME-OGREE,NA,4/24/2024,5/25/2024,BH24109621,VESPASIANO/MG,JSN
BRAL,RA-2024-0071,BR1013076,BR1013081,6,12.83,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/22/2024,ME-OGREE,NA,5/13/2024,6/11/2024,BH24109623,VESPASIANO/MG,JSN
BRAL,RA-2024-0071,BR1013281,BR1013287,7,11.42,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/22/2024,ME-OGREE,NA,5/13/2024,6/11/2024,BH24109623,VESPASIANO/MG,JSN
BRAL,RA-2024-0071,BR1013107,BR1013110,4,6.72,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/22/2024,ME-OGREE,NA,5/13/2024,6/11/2024,BH24109623,VESPASIANO/MG,JSN
BRAL,RA-2024-0071,BR1013212,BR1013215,4,7.13,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/22/2024,ME-OGREE,NA,5/13/2024,6/11/2024,BH24109623,VESPASIANO/MG,JSN
BRAL,RA-2024-0072,BR1009202,BR1009204,3,4.31,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,4/30/2024,ME-OGREE,NA,5/2/2024,5/20/2024,BH24117681,VESPASIANO/MG,MPS
BRAL,RA-2024-0072,BR1011798,BR1011803,6,9.56,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,4/30/2024,ME-OGREE,NA,5/2/2024,5/20/2024,BH24117681,VESPASIANO/MG,MPS
BRAL,RA-2024-0072,BR1012253,BR1012259,7,12.75,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,4/30/2024,ME-OGREE,NA,5/2/2024,5/20/2024,BH24117681,VESPASIANO/MG,MPS
BRAL,RA-2024-0073,BR1013082,BR1013083,2,3.1,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/30/2024,ME-OGREE,NA,5/2/2024,6/13/2024,BH24117693,VESPASIANO/MG,MPS
BRAL,RA-2024-0073,BR1013111,BR1013114,4,7.94,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/30/2024,ME-OGREE,NA,5/2/2024,6/13/2024,BH24117693,VESPASIANO/MG,MPS
BRAL,RA-2024-0073,BR1013165,BR1013167,3,5.62,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/30/2024,ME-OGREE,NA,5/2/2024,6/13/2024,BH24117693,VESPASIANO/MG,MPS
BRAL,RA-2024-0073,BR1013216,BR1013217,2,3.27,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/30/2024,ME-OGREE,NA,5/2/2024,6/13/2024,BH24117693,VESPASIANO/MG,MPS
BRAL,RA-2024-0073,BR1013288,BR1013295,8,12.93,StreamSed,Varzea Alegre,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,4/30/2024,ME-OGREE,NA,5/2/2024,6/13/2024,BH24117693,VESPASIANO/MG,MPS
BRAL,RA-2024-0074,BR0008159,BR0008164,6,9.59,Auger,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81,4/30/2024,ME-OGREE,NA,5/2/2024,5/23/2024,BH24117703,VESPASIANO/MG,MPS
BRAL,RA-2024-0078,BR1009205,BR1009208,4,9.37,RockChip,Varzea Alegre,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,5/16/2024,ME-OGREE,NA,5/21/2024,6/10/2024,BH24134562,VESPASIANO/MG,MMB
